company,company_loc,ref,bean_origin,broad_bean_origin,bean_typ,review_dt,cocoa_pcnt,rating
PalettedeBine,Canada,1570,SanJuanEstateGranCouva,Trinidad,Trinitario,2015,0.7,3.25
PalettedeBine,Canada,1574,KokoaKamili,Tanzania,Unknown,2015,0.72,3.5
PalettedeBine,Canada,1574,LamDong,Vietnam,Trinitario,2015,0.72,3.75
PalettedeBine,Canada,1239,AltoBeniPalosBlancos,Bolivia,Unknown,2014,0.72,2.75
PalettedeBine,Canada,1239,Sambirano,Madagascar,Trinitario,2014,0.78,3.75
PalettedeBine,Canada,1303,CaminoVerdePBalaoGuayas,Ecuador,Unknown,2014,0.75,2.75
PalettedeBine,Canada,1399,DuoGranCouvaCaminoVerde,TrinidadEcuador,Blend,2014,0.75,3.5
PalettedeBine,Canada,1399,GranCouva,Trinidad,Trinitario,2014,0.7,3.75
Pangea,Spain,1860,Matasawalevu,Fiji,Unknown,2016,0.76,3
Park75,USA,1363,SouthAmerica,SouthAmerica,Unknown,2014,0.65,3.5
Parliament,USA,1856,KilomberoValley,Tanzania,Unknown,2016,0.7,3.25
Parliament,USA,1542,LachuaQegchifamilies,Guatemala,Unknown,2015,0.7,3.5
Parliament,USA,1251,AltoBeni,Bolivia,Unknown,2014,0.7,3
Parliament,USA,1255,OkoCaribe,DominicanRepublic,Unknown,2014,0.7,3.5
Pascha,Peru,1137,Peru,Peru,Unknown,2013,0.55,2.5
Pascha,Peru,1137,Peru,Peru,Unknown,2013,0.7,2.75
Patric,USA,636,SignatureBlend,,Blend,2011,0.7,3.75
Patric,USA,331,Madagascar,Madagascar,Trinitario,2009,0.75,4
Patric,USA,439,Madagascar,Madagascar,Trinitario,2009,0.67,3.5
Patric,USA,439,RioCaribePariaPenninsula,Venezuela,Trinitario,2009,0.7,3.5
Patric,USA,196,Madagascar,Madagascar,Trinitario,2007,0.7,4
Patric,USA,1034,PiuraChocGarageExclusive,Peru,Unknown,2013,0.67,4
PaulYoung,UK,1271,Madagascarwshell,Madagascar,Trinitario,2014,0.73,2.25
PaulYoung,UK,1271,Madagascarwshell,Madagascar,Trinitario,2014,0.64,2.75
Peppalo,USA,1454,DominicanRepublic,DominicanRepublic,Unknown,2015,0.82,3
PierreMarcolini,Belgium,1658,HautPenjawnibs,Cameroon,Forastero,2015,0.7,3.25
PierreMarcolini,Belgium,478,Chuao,Venezuela,Criollo,2010,0.75,3
PierreMarcolini,Belgium,478,Trinite,Trinidad,Trinitario,2010,0.75,3.25
PierreMarcolini,Belgium,516,BaracoaCuba,Cuba,CriolloForastero,2010,0.78,3.75
PierreMarcolini,Belgium,531,PeruLasPampasP,Peru,Criollo,2010,0.85,3
PierreMarcolini,Belgium,414,BahiaBrazilFazendaSaoPedro,Brazil,Forastero,2009,0.72,3
PierreMarcolini,Belgium,445,PorcelanaTabascoFincaLaJoya,Mexico,Criollo,2009,0.72,3
PierreMarcolini,Belgium,111,Cabosse,VenezuelaJava,Blend,2007,0.7,4
PierreMarcolini,Belgium,129,LosRiosPuertoRomeroEquateur,Ecuador,ForasteroNacional,2007,0.72,3.75
PierreMarcolini,Belgium,141,SambiranoAmbanjaMadagascar,Madagascar,Trinitario,2007,0.72,4
PierreMarcolini,Belgium,166,FleurdeCacao,VenezuelaGhana,Blend,2007,0.85,3.5
PierreMarcolini,Belgium,81,PorcelanaTabascoLimitedEd,Mexico,Criollo,2006,0.72,4
PierreMarcolini,Belgium,93,KendemLembuJava,Indonesia,Criollo,2006,0.72,3
PierreMarcolini,Belgium,93,OcumarePuertoCabelloVenezuela,Venezuela,Criollo,2006,0.72,4
Pinellas,USA,1772,WampusirpiRegion,Honduras,Unknown,2016,0.8,2.5
PitchDark,USA,1506,Tenor,Nicaragua,Unknown,2015,0.62,2.5
PitchDark,USA,1506,Johe,Nicaragua,Unknown,2015,0.8,2.75
PitchDark,USA,1510,Chuno,Nicaragua,CriolloTrinitario,2015,0.8,2.75
PitchDark,USA,1510,Nicalizo,Nicaragua,Trinitario,2015,0.8,2.75
PitchDark,USA,1510,Rugoso,Nicaragua,Unknown,2015,0.8,3.25
PitchDark,USA,1311,AkessonEstate,Madagascar,Trinitario,2014,0.73,3.25
PitchDark,USA,1315,NamauVillage,Fiji,Trinitario,2014,0.73,2.5
PitchDark,USA,1319,CaminoVerdePBalaoGuayasFruity,Ecuador,Unknown,2014,0.73,3.25
PitchDark,USA,1319,CaminoVerdePBalaoGuayasFloral,Ecuador,Unknown,2014,0.73,3.5
PommakaDeadDog,USA,829,LaRed2011,DominicanRepublic,Unknown,2012,0.76,2.5
PommakaDeadDog,USA,829,Peru,Peru,Criollo,2012,0.82,2.75
Potomac,USA,1820,OkoCaribeDuarteProvince2016H,DomincanRepublic,Unknown,2016,0.7,3.75
Potomac,USA,1387,Cuyagua2013,Venezuela,Unknown,2014,0.7,3.75
Potomac,USA,647,Upalawnibs,CostaRica,Matina,2011,0.7,3.5
Potomac,USA,654,UpalaBatch18,CostaRica,Matina,2011,0.7,3
Potomac,USA,789,SanMartinAmazonianHighlands,Peru,Unknown,2011,0.7,2.75
Potomac,USA,789,Bahia,Brazil,Unknown,2011,0.7,3.5
Potomac,USA,607,UpalaBatch12,CostaRica,Matina,2010,0.82,3.75
Pralus,France,1446,Peru,Peru,Unknown,2015,0.75,3.25
Pralus,France,717,PorcelanaSofLakeMaracaibo,Venezuela,CriolloPorcelana,2011,0.75,3.25
Pralus,France,486,Chuao,Venezuela,Trinitario,2010,0.75,3.5
Pralus,France,451,Cuyagua,Venezuela,Unknown,2009,0.75,2
Pralus,France,199,Papouasie,PapuaNewGuinea,Trinitario,2008,0.75,3
Pralus,France,202,SambiranoValleyLe100,Madagascar,Criollo,2008,1,3
Pralus,France,280,DominicanRepublicOrganic,DominicanRepublic,Unknown,2008,0.75,2
Pralus,France,280,MonteAlegreDiegoBadero,Brazil,Unknown,2008,0.75,3.5
Pralus,France,162,ClaudioCorallownibs,SaoTome,Forastero,2007,0.75,4
Pralus,France,105,MonteAlegreItacareBrazil,Brazil,Forastero,2006,0.75,3
Pralus,France,105,Tanzania,Tanzania,Criollo,2006,0.75,3.5
Pralus,France,5,SaoTomePrincipe,SaoTomePrincipe,Forastero,2006,0.75,3.5
Pralus,France,5,Trinidad,Trinidad,Trinitario,2006,0.75,3.5
Pralus,France,5,MadagascarNosyBeIsle,Madagascar,Criollo,2006,0.75,3.75
Pralus,France,32,JavaIndonesie,Indonesia,Criollo,2006,0.75,3.5
Pralus,France,32,BarloventoVenezuela,Venezuela,Trinitario,2006,0.75,3.5
Pralus,France,32,Jamaique,Jamaica,Trinitario,2006,0.75,4
Pralus,France,40,Equateur,Ecuador,Trinitario,2006,0.75,3
Pralus,France,40,Vanuatu,Vanuatu,Trinitario,2006,0.75,3
Pralus,France,40,Ghana,Ghana,Forastero,2006,0.75,3.25
Pralus,France,40,Colombie,Colombia,Trinitario,2006,0.75,3.5
Pralus,France,93,Fortissima,Ecuador,CriolloTrinitario,2006,0.8,4
Pralus,France,99,Cuba,Cuba,Trinitario,2006,0.75,3
Pralus,France,99,CaracasVenezuelaandGhana,VenezuelaGhana,TrinitarioForastero,2006,0.75,3
Pralus,France,99,DjakartaJavaandGhana,IndonesiaGhana,CriolloForastero,2006,0.75,3.5
PumpStreetBakery,UK,1872,ChocoanRainforestTeroroEscondidoESM,Ecuador,Unknown,2016,0.77,3.5
PumpStreetBakery,UK,1502,CrayfishBayEstate2014,Grenada,Trinitario,2015,0.7,3.5
PumpStreetBakery,UK,1530,Akessonsbatch4411,Madagascar,Criollo,2015,0.74,3.5
PumpStreetBakery,UK,1688,Honduras,Honduras,Unknown,2015,0.8,2.75
PumpStreetBakery,UK,1223,PatanemoVilCaraboboStateTisanofamily,Venezuela,Trinitario,2014,0.75,2.75
PumpStreetBakery,UK,1223,GuantupiRiver,Ecuador,ForasteroNacional,2014,0.75,3
PumpStreetBakery,UK,1223,AkessonsEstateSambiranoAmbanja,Madagascar,Trinitario,2014,0.72,3.25
PumpStreetBakery,UK,1227,GuantupiRiver,Ecuador,ForasteroNacional,2014,0.85,2.75
PuraDelizia,Italy,931,Venezuela,Venezuela,Unknown,2012,0.73,2.75
QChocolate,Brazil,1057,Brazil,Brazil,Unknown,2013,0.75,3.25
QChocolate,Brazil,1057,Brazil,Brazil,Unknown,2013,0.85,3.5
QChocolate,Brazil,1069,Brazil,Brazil,Unknown,2013,0.55,2.75
QChocolate,Brazil,1069,Brazil,Brazil,Unknown,2013,0.8,3.25
QChocolate,Brazil,935,Brazil,Brazil,Unknown,2012,0.6,3
QChocolate,Brazil,935,Brazil,Brazil,Unknown,2012,0.65,3.25
QuetzalliWolter,Mexico,1796,MexicoLot28022016,Mexico,Criollo,2016,0.7,2.75
QuetzalliWolter,Mexico,1800,UrangaLot22032016,Mexico,Trinitario,2016,0.74,3
Raaka,USA,1788,AmazonBasinBlend,PeruSMartinPangoanacional,Unknown,2016,0.7,3
Raaka,USA,1708,Virunga,Congo,Forastero,2015,0.75,2.75
Raaka,USA,959,Madagascar,Madagascar,Trinitario,2012,0.75,3.25
Raaka,USA,785,LaRed,DominicanRepublic,Unknown,2011,0.85,3.5
RainRepublic,Guatemala,470,SuchitepequezE,Guatemala,Unknown,2010,0.7,2.75
RanchoSanJacinto,Eucador,565,Ecuador,Ecuador,ForasteroArribaCCN,2010,0.75,3
Ranger,USA,1558,SanMartinBatch2,Peru,Unknown,2015,0.7,2.5
Ranger,USA,1562,ChulucanasBatch1,Peru,Unknown,2015,0.8,3.25
Ranger,USA,1562,TumbesBatch2,Peru,Criollo,2015,0.73,3.5
RaoulBoulanger,France,1872,Piura,Peru,Criollo,2016,0.75,3.25
RawCocoa,Poland,867,Raw,,Criollo,2012,0.7,2.5
RepublicadelCacaoakaConfecta,Ecuador,494,Esmeraldas,Ecuador,Unknown,2010,0.75,3.25
RepublicadelCacaoakaConfecta,Ecuador,439,LosRiosVinces,Ecuador,ForasteroArriba,2009,0.75,2.5
RepublicadelCacaoakaConfecta,Ecuador,147,Manabi,Ecuador,ForasteroArriba,2007,0.75,3
RepublicadelCacaoakaConfecta,Ecuador,147,ElOro,Ecuador,ForasteroArriba,2007,0.67,3.5
RepublicadelCacaoakaConfecta,Ecuador,170,LosRios,Ecuador,ForasteroArriba,2007,0.75,3.75
Ritual,USA,1860,CaminoVerdePBalao2015harvestbatch8,Ecuador,Unknown,2016,0.75,3.75
Ritual,USA,1466,CaminoVerdePBalaoGuayas2014,Ecuador,Unknown,2015,0.85,3.5
Ritual,USA,1466,MidMountain2014,,Blend,2015,0.7,3.5
Ritual,USA,1089,ToledoDistrictMaya,Belize,Trinitario,2013,0.75,3.75
Ritual,USA,1181,MaranonCajamarca,Peru,ForasteroNacional,2013,0.75,3
Ritual,USA,891,Sambirano,Madagascar,Trinitario,2012,0.75,4
Ritual,USA,967,CaminoVerdeP2012BalaoGuayas,Ecuador,NacionalArriba,2012,0.75,3.25
Ritual,USA,979,GranCouva,Trinidad,Trinitario,2012,0.75,3.5
Ritual,USA,745,CostaRica,CostaRica,Unknown,2011,0.75,3.5
RoastingMasters,SouthKorea,1844,LaDoradolightroast,CostaRica,Unknown,2016,0.7,3.25
RoastingMasters,SouthKorea,1844,Tapantilightroast,CostaRica,Unknown,2016,0.7,3.25
RoastingMasters,SouthKorea,1844,Maleku,CostaRica,Unknown,2016,0.7,3.25
RobertakaChocolaterieRobert,Madagascar,1061,Madagascar,Madagascar,Trinitario,2013,0.75,3.25
RobertakaChocolaterieRobert,Madagascar,1061,Madagascarwnibs,Madagascar,Trinitario,2013,0.68,3.25
RococoGrenadaChocolateCo,UK,923,GruGrococoStAndrews,Grenada,Trinitario,2012,0.66,3.5
Rogue,USA,1748,LaMasicaBatch1FHIAResearchCenter,Honduras,Unknown,2016,0.75,3.75
Rogue,USA,1446,CaraneroChocGarageExclusive,Venezuela,Unknown,2015,0.7,3.75
Rogue,USA,1566,TranquilidadBatch1,Bolivia,Unknown,2015,0.75,3.25
Rogue,USA,1209,Porcelana,Venezuela,Criollo,2014,0.8,3.75
Rogue,USA,1038,AkessonsEstateSambirano2013,Madagascar,Trinitario,2013,0.7,3.5
Rogue,USA,1081,Hispaniola2013,DominicanRepublic,Unknown,2013,0.7,3.5
Rogue,USA,1081,SilvestreBatch72013,Bolivia,Unknown,2013,0.75,4
Rogue,USA,1193,BachelorsHallEStThomasParish,Jamaica,Trinitario,2013,0.75,3.75
Rogue,USA,979,CaminoVerdePBalaoGuayas,Ecuador,NacionalArriba,2012,0.75,3.75
Rogue,USA,793,SilvestreBatch12011,Bolivia,Criollo,2011,0.75,3
Rogue,USA,565,Piura,Peru,Unknown,2010,0.75,3.75
Rogue,USA,327,RioCaribe,Venezuela,Trinitario,2009,0.7,3.5
Rogue,USA,213,Hispaniola2008,DominicanRepublic,Unknown,2008,0.7,2.75
Rogue,USA,213,Jamaica,Jamaica,Trinitario,2008,0.7,2.75
Rogue,USA,213,Sambirano2008,Madagascar,Trinitario,2008,0.7,2.75
Rogue,USA,213,Trinidad,Trinidad,Trinitario,2008,0.7,3
Rozsavolgyi,Hungary,809,SurdelLago,Venezuela,Unknown,2012,0.84,2.5
Rozsavolgyi,Hungary,871,RioCaribeSuperiorPariaPenninsula,Venezuela,Trinitario,2012,0.76,2.25
Rozsavolgyi,Hungary,871,SambiranoAkessonEstate,Madagascar,Trinitario,2012,0.72,2.5
Rozsavolgyi,Hungary,713,CareneroSuperior,Venezuela,Criollo,2011,0.73,3.5
Rozsavolgyi,Hungary,717,Porcelana,Venezuela,Unknown,2011,0.71,2.5
Rozsavolgyi,Hungary,717,AraguaTrincheras,Venezuela,Unknown,2011,0.7,3.5
Rozsavolgyi,Hungary,765,Principe,Principe,Forastero,2011,0.77,2.75
SAID,Italy,607,Malgascio,Madagascar,Trinitario,2010,0.64,3.5
SAID,Italy,615,100percent,,Unknown,2010,1,1.5
SAID,Italy,615,Samana,DominicanRepublic,Unknown,2010,0.7,3
SAID,Italy,615,Arawak,Carribean,Unknown,2010,0.72,3.5
SAID,Italy,615,Latino,,Unknown,2010,0.72,3.5
Sacred,USA,813,Midnight,CentralandSAmerica,Unknown,2012,0.83,2.75
Sacred,USA,813,Twilight,CentralandSAmerica,Unknown,2012,0.69,3.25
Salgado,Argentina,288,BahiaSuperior,Brazil,Forastero,2008,0.7,3.5
Salgado,Argentina,288,Esmeraldas,Ecuador,ForasteroNacional,2008,0.7,3.5
Salgado,Argentina,288,CareneroSuperior,Venezuela,Trinitario,2008,0.7,3.5
Salgado,Argentina,292,RioArriba,Ecuador,ForasteroArribaASSS,2008,0.7,3.5
SantanderCompaniaNacional,Colombia,404,Colombian2008,Colombia,ForasteroNacional,2009,0.75,2.75
SantanderCompaniaNacional,Colombia,414,Colombianwnibs,Colombia,ForasteroNacional,2009,0.7,3
SantanderCompaniaNacional,Colombia,32,ColombianSemiDark,Colombia,ForasteroNacional,2006,0.53,2
SantanderCompaniaNacional,Colombia,32,Colombian,Colombia,ForasteroNacional,2006,0.65,3
SantanderCompaniaNacional,Colombia,32,ColombianDark,Colombia,ForasteroNacional,2006,0.7,4
Santome,France,761,SaoTome,SaoTome,Forastero,2011,0.7,2.75
ScharffenBerger,USA,959,SanJuandeCheni,Peru,Unknown,2012,0.78,4
ScharffenBerger,USA,781,MarkhamValley,PapuaNewGuinea,Unknown,2011,0.68,3.75
ScharffenBerger,USA,464,Camahogne,Grenada,Trinitario,2010,0.68,3.5
ScharffenBerger,USA,464,Amina,Madagascar,TrinitarioCriollo,2010,0.65,3.75
ScharffenBerger,USA,336,TomeAcu,Brazil,Unknown,2009,0.68,3.75
ScharffenBerger,USA,336,Asante,Ghana,Forastero,2009,0.65,4
ScharffenBerger,USA,445,BenTre,Vietnam,Trinitario,2009,0.72,3.75
ScharffenBerger,USA,227,Finisterra,VenTrinidadMad,Blend,2008,0.72,3
ScharffenBerger,USA,117,LasIslas,CarribeanDRJamTri,Blend,2007,0.72,3
ScharffenBerger,USA,135,Nibby,,Unknown,2007,0.62,3
ScharffenBerger,USA,135,Cuyagua,Venezuela,Unknown,2007,0.75,3.75
ScharffenBerger,USA,188,AntillesTrinGrenDRVen,Carribean,Blend,2007,0.75,3
ScharffenBerger,USA,15,ExtraDark,,Unknown,2006,0.82,2
ScharffenBerger,USA,15,Bittersweet,,Blend,2006,0.7,3.5
ScharffenBerger,USA,40,KumasiSambirano,GhanaMadagascar,Blend,2006,0.68,2
ScharffenBerger,USA,56,Jamaicaalancienne,Jamaica,Trinitario,2006,0.7,2
ScharffenBerger,USA,56,Semisweet,,Blend,2006,0.62,3
Seaforth,UK,1658,DominicanRepublic,DomincanRepublic,Unknown,2015,0.7,2.75
Seaforth,UK,1658,Grenada,Grenada,Unknown,2015,0.7,2.75
SharkMountain,USA,1450,Jamaica,Jamaica,Trinitario,2015,0.72,3.25
SharkMountain,USA,1450,PapuaNewGuinea,PapuaNewGuinea,Forastero,2015,0.73,3.5
SharkMountain,USA,1466,Cuyagua,Venezuela,Criollo,2015,0.77,2.75
SharkMountain,USA,1466,ROIG,DominicanRepublic,CriolloTrinitario,2015,0.74,3.5
SharkMountain,USA,1335,Ecuador,Ecuador,Trinitario,2014,0.75,3
SharkMountain,USA,1335,Belize2013,Belize,CriolloTrinitario,2014,0.72,3.25
Sharks,USA,713,Hilo,Hawaii,Unknown,2011,0.73,2
Sharks,USA,721,Hilowaddedcocoabutter,Hawaii,Unknown,2011,0.73,2.5
Shattel,Peru,1884,TingoMaria,Peru,Unknown,2016,0.7,3.25
Shattell,Peru,757,Porcelana,Peru,Criollo,2011,0.75,3.5
Sibu,CostaRica,1586,Oro,CostaRica,Unknown,2015,0.82,3.25
Sibu,CostaRica,1586,Oscuro,CostaRica,Unknown,2015,0.7,3.5
SibuSura,USA,911,Peru,Peru,Unknown,2012,0.7,2.5
SilvioBessone,Italy,717,MayaBelize,Belize,Criollo,2011,0.67,3
SilvioBessone,Italy,725,TrintadeSaoTome,SaoTome,Forastero,2011,0.65,3.25
SilvioBessone,Italy,729,BahiaScavina,Brazil,Trinitario,2011,0.6,3.25
SilvioBessone,Italy,741,PorcelanaColombiaAmazonas,Colombia,CriolloTrinitario,2011,0.68,3
Sirene,Canada,1788,WildBolivia,Bolivia,Unknown,2016,0.73,3.5
Sirene,Canada,1856,KokoaKamiliCoop,Tanzania,Unknown,2016,0.73,3.5
Sirene,Canada,1860,EsmeraldasSalazarFarm,Ecuador,Unknown,2016,0.73,3.75
Sirene,Canada,1502,SomiaPlantation2012,Madagascar,Trinitario,2015,1,3
Sirene,Canada,1506,CaminoVerdePBalaoGuayas2012,Ecuador,Unknown,2015,1,3
Sirene,Canada,1614,Lachuawcanesugar,Guatemala,Unknown,2015,0.73,3
Sirene,Canada,1614,Lachuawmaplesugarbatch5,Guatemala,Unknown,2015,0.73,3.25
Sirene,Canada,1650,Pisa,Haiti,Unknown,2015,0.73,3.25
Sirene,Canada,1339,SomiaPlantation2012,Madagascar,Trinitario,2014,0.67,3.75
Sirene,Canada,1339,SomiaPlantation2012,Madagascar,Trinitario,2014,0.73,3.75
Sirene,Canada,1343,CaminoVerdePBalaoGuayas,Ecuador,Unknown,2014,0.73,3.75
Sjolinds,USA,1454,Ghana,Ghana,Forastero,2015,0.7,2.75
Sjolinds,USA,1462,Nicaragua,Nicaragua,Unknown,2015,0.72,3
SmoothChocolatorThe,Australia,1940,OkoCaribeDOR005,DominicanRepublic,Unknown,2017,0.7,3.5
SmoothChocolatorThe,Australia,1740,GuasareLaSierradePerijabatchgua001,Venezuela,Criollo,2016,0.7,3.75
SmoothChocolatorThe,Australia,1740,PorcelanaSorotaimaMachiquesbatchpcl001,Ecuador,Criollo,2016,0.7,4
SmoothChocolatorThe,Australia,1756,MayaMtnMohoRToledoD,Belize,Unknown,2016,0.7,3.75
SmoothChocolatorThe,Australia,1864,TienGiang,Vietnam,Trinitario,2016,0.7,3
SmoothChocolatorThe,Australia,1864,Australia,Australia,Unknown,2016,0.67,3.75
SmoothChocolatorThe,Australia,1908,ChimelbLanquinAltaVerapazbGUA001,Guatemala,Unknown,2016,0.7,3.25
SmoothChocolatorThe,Australia,1618,AkessonsEstate,Madagascar,Trinitario,2015,0.65,3.25
SmoothChocolatorThe,Australia,1622,AkessonsEstate,Madagascar,Trinitario,2015,0.7,3.5
SmoothChocolatorThe,Australia,1622,KokoaKamili,Tanzania,Unknown,2015,0.67,3.75
SmoothChocolatorThe,Australia,1622,SanJuanEstate,Trinidad,Trinitario,2015,0.7,3.75
SmoothChocolatorThe,Australia,1622,CaminoVerde,Ecuador,Unknown,2015,0.72,4
SmoothChocolatorThe,Australia,1626,Bolivia,Bolivia,Unknown,2015,0.72,2.75
SmoothChocolatorThe,Australia,1662,PapuaNewGuineatripleroastbatch1,PapuaNewGuinea,Unknown,2015,0.65,3.5
SmoothChocolatorThe,Australia,1666,Maranonbatch2,Peru,ForasteroNacional,2015,0.67,3
SmoothChocolatorThe,Australia,1666,Chuaobatch3,Venezuela,Trinitario,2015,0.7,3.75
SnakeButterfly,USA,693,Ghana,Ghana,Forastero,2011,0.67,1.5
SnakeButterfly,USA,502,Madagascar,Madagascar,Trinitario,2010,0.68,3
SnakeButterfly,USA,502,Ecuador,Ecuador,Unknown,2010,0.68,3.25
SolCacao,USA,1812,EcuadorBatch1,Ecuador,Unknown,2016,0.7,3.5
SolCacao,USA,1518,Madagascar,Madagascar,Trinitario,2015,0.72,3
Solkiki,UK,1840,MaranonFortunatoNo4,Peru,ForasteroNacional,2016,0.68,2.75
Solkiki,UK,1840,CastilloHispaniolaunroasted,DomincanRepublic,Unknown,2016,0.85,2.75
SolomonsGold,NewZealand,1792,SolomonIsland,SolomonIslands,Unknown,2016,0.7,3.25
SolomonsGold,NewZealand,1796,SolomonIslandwnibs,SolomonIslands,Unknown,2016,0.75,3.25
Solstice,USA,1335,Bundibugyo,Uganda,ForasteroTrinitario,2014,0.7,3
Solstice,USA,1157,Sambirano,Madagascar,Trinitario,2013,0.7,3
Solstice,USA,1157,Amazonas,Venezuela,Unknown,2013,0.7,3
Solstice,USA,1161,Bolivia,Bolivia,Unknown,2013,0.7,3.25
Solstice,USA,1161,SanMartin,Peru,Unknown,2013,0.7,3.25
Solstice,USA,1161,Wasatch,,Blend,2013,0.7,3.5
Soma,Canada,1820,OkoCaribeDuartePCollabwChocosol,DomincanRepublic,Unknown,2016,0.62,3.5
Soma,Canada,1820,SambiranoValleyBlackScienceB603070,Madagascar,Trinitario,2016,0.7,3.5
Soma,Canada,1828,BahiaBlackbatchbra507221,Brazil,ForasteroParazinho,2016,0.7,3.5
Soma,Canada,1828,AbstractSwJamaicanibsbatchabs603230,VenEcuPeruNic,Unknown,2016,0.75,3.75
Soma,Canada,1828,ChunoSanJosedeBocayPantasmaRBS,Nicaragua,Trinitario,2016,0.7,3.75
Soma,Canada,1828,TienGiangBlackSbatchVIT604200,Vietnam,Trinitario,2016,0.7,4
Soma,Canada,1832,CaminoVerdeBlackSbatchcvu60300,Ecuador,Unknown,2016,0.7,3.25
Soma,Canada,1594,CSBChama,Venezuela,Criollo,2015,0.7,3.5
Soma,Canada,1594,Porcelana,Venezuela,Unknown,2015,0.75,4
Soma,Canada,1227,LaTroncaMatagalpa,Nicaragua,Unknown,2014,0.7,3.5
Soma,Canada,1259,MaranonCanyon,Peru,ForasteroNacional,2014,0.7,3.75
Soma,Canada,1307,LaDalia,Nicaragua,Trinitario,2014,0.7,3.25
Soma,Canada,1307,CaminoVerdePBalaoGuayas,Ecuador,ForasteroNacional,2014,0.8,3.5
Soma,Canada,1307,EspirituSantoSmokeMonster,Vanuatu,ForasteroAmelonado,2014,0.7,3.75
Soma,Canada,1339,LittleBigMan,MadagascarEcuador,Blend,2014,0.7,3.25
Soma,Canada,1019,RizekCacaoDominRep,DominicanRepublic,Trinitario,2013,0.77,3.75
Soma,Canada,1030,Java,Indonesia,Criollo,2013,0.7,3.25
Soma,Canada,1073,ApurimacElQuinachoCoop,Peru,Criollo,2013,0.7,2.75
Soma,Canada,1073,SangreGrandePTrinidad,Trinidad,Trinitario,2013,0.7,3.75
Soma,Canada,1077,ChefsBlend,,Unknown,2013,0.7,3.25
Soma,Canada,1077,Patanemo,Venezuela,Criollo,2013,0.7,3.75
Soma,Canada,1077,Crazy88,GuatDRPeruMadPNG,Unknown,2013,0.88,4
Soma,Canada,1077,MaracaiboElVigia,Venezuela,Criollo,2013,0.7,4
Soma,Canada,1081,Equator,PeruDomRep,Unknown,2013,0.67,4
Soma,Canada,1173,Orinoco,Venezuela,Forastero,2013,0.7,3.25
Soma,Canada,1177,BachelorsHallEStThomasParish,Jamaica,Trinitario,2013,0.7,4
Soma,Canada,817,NoulaCoop,Haiti,Unknown,2012,0.7,3.25
Soma,Canada,833,Oahu,Hawaii,Unknown,2012,0.7,3.75
Soma,Canada,867,DualOriginsSambiranoElvesia,DomRepMadagascar,Blend,2012,0.7,4
Soma,Canada,867,DancinginYourHead5beanblend,GrePNGHawHaitiMad,Blend,2012,0.7,4
Soma,Canada,951,CahabonRegion,Guatemala,Trinitario,2012,0.7,3.5
Soma,Canada,951,CareneroSuperior,Venezuela,Trinitario,2012,0.7,3.75
Soma,Canada,967,EasternPromises,MadJavaPNG,Blend,2012,0.7,3.5
Soma,Canada,983,PapuaNewGuinea,PapuaNewGuinea,Trinitario,2012,0.85,3.5
Soma,Canada,676,GrenadaBlackScience,Grenada,Trinitario,2011,0.7,2.75
Soma,Canada,676,AltoBeniWildBolivian,Bolivia,Nacional,2011,0.7,3.5
Soma,Canada,676,Peruvian,Peru,Unknown,2011,0.64,4
Soma,Canada,676,ThreeAmigosChuaoWildBoliviaDR,VenBoliviaDR,Unknown,2011,0.7,4
Soma,Canada,682,ElvesiaPBlackScience,DominicanRepublic,Forastero,2011,0.7,3.75
Soma,Canada,688,Chuao,Venezuela,Criollo,2011,0.7,3.5
Soma,Canada,607,BlackScienceBlend1,DREcuadorPeru,TrinitarioNacional,2010,0.7,3.75
Soma,Canada,377,Hispaniola,DominicanRepublic,Forastero,2009,0.7,3
Soma,Canada,377,Africa,Ghana,Forastero,2009,0.7,3.5
Soma,Canada,387,Conacado,DominicanRepublic,Trinitario,2009,0.7,3
Soma,Canada,387,PapuaNewGuinea,PapuaNewGuinea,Trinitario,2009,0.7,3.5
Soma,Canada,387,Madagascar,Madagascar,Criollo,2009,0.7,3.75
Soma,Canada,387,Ocumare,Venezuela,Criollo,2009,0.7,3.75
Somerville,USA,1367,Nicaragua,Nicaragua,Unknown,2014,0.7,3.25
Somerville,USA,1395,HawaiianBigIsland,Hawaii,Unknown,2014,0.7,3.5
Soul,Canada,1932,DominicanRepublic,DominicanRepublic,Unknown,2017,0.7,3.25
Soul,Canada,1936,Madagascar,Madagascar,Unknown,2017,0.7,3.5
Soul,Canada,1936,Venezuela,Venezuela,Unknown,2017,0.75,3.5
Soul,Canada,1936,Ecuador,Ecuador,Unknown,2017,0.75,3.25
Soul,Canada,1936,PapuaNewGuinea,PapuaNewGuinea,Unknown,2017,0.77,3.25
Soul,Canada,1940,Tanzania,Tanzania,Unknown,2017,0.8,3.5
Spagnvola,USA,793,AgroCrisoPlantation,DominicanRepublic,Unknown,2012,0.7,3
Spagnvola,USA,793,AgroCrisoPlantation,DominicanRepublic,Unknown,2012,0.8,3
Spagnvola,USA,793,AgroCrisoPlantation,DominicanRepublic,Unknown,2012,0.75,3.25
Spencer,USA,1932,DominicanRepublic,DominicanRepublic,Unknown,2017,0.7,3.75
Spencer,USA,1932,Ecuador,Ecuador,Unknown,2017,0.7,3.5
Spencer,USA,1932,Peru,Peru,Unknown,2017,0.7,2.75
